Hora,Tipo,Cantidad,Activo,Símbolo,ID de transacción (TXID)
2023-11-10 14:28:34,REALIZED_PNL,4.3824,USDT,WLDUSDT,94970127678666
2023-11-10 14:28:34,COMMISSION,-0.078363,USDT,WLDUSDT,94970127678668
2023-11-10 14:28:34,REALIZED_PNL,9.0288,USDT,WLDUSDT,94970127678664
2023-11-10 14:28:34,COMMISSION,-0.034828,USDT,WLDUSDT,94970127678667
2023-11-10 14:28:34,REALIZED_PNL,0.3192,USDT,WLDUSDT,94970127678663
2023-11-10 14:28:34,REALIZED_PNL,2.376,USDT,WLDUSDT,94970127678668
2023-11-10 14:28:34,COMMISSION,-0.1445362,USDT,WLDUSDT,94970127678666
2023-11-10 14:28:34,COMMISSION,-0.0104496,USDT,WLDUSDT,94970127678663
2023-11-10 14:28:34,REALIZED_PNL,1.056,USDT,WLDUSDT,94970127678667
2023-11-10 14:28:34,REALIZED_PNL,7.2864,USDT,WLDUSDT,94970127678665
2023-11-10 14:28:34,COMMISSION,-0.2977794,USDT,WLDUSDT,94970127678664
2023-11-10 18:00:09,COMMISSION,-0.30788,USDT,WLDUSDT,94970127728355
2023-11-10 21:00:03,FUNDING_FEE,0.16867733,USDT,WLDUSDT,7755100486435596100
2023-11-11 05:00:03,FUNDING_FEE,0.1759055,USDT,WLDUSDT,7756308449301095010
2023-11-11 13:00:04,FUNDING_FEE,0.16648461,USDT,WLDUSDT,7757516403987702450
2023-11-11 21:00:04,FUNDING_FEE,0.33498714,USDT,WLDUSDT,7758724382623785580
2023-11-12 05:00:04,FUNDING_FEE,0.16403091,USDT,WLDUSDT,7759932341169153240
2023-11-12 13:00:08,FUNDING_FEE,0.16823712,USDT,WLDUSDT,7761140309571137250
2023-11-12 21:00:04,FUNDING_FEE,0.25999599,USDT,WLDUSDT,7762348271010572670
2023-11-13 05:00:03,FUNDING_FEE,0.16767554,USDT,WLDUSDT,7763556201957417620
2023-11-13 09:25:31,TRANSFER,180.8,USDT,,146414010629
2023-11-13 13:00:04,FUNDING_FEE,0.26178497,USDT,WLDUSDT,7764764122717801940
2023-11-13 16:33:36,REALIZED_PNL,-125.488,USDT,WLDUSDT,94971131511859
2023-11-13 16:33:36,COMMISSION,-0.0909696,USDT,WLDUSDT,94971131511859
2023-11-13 21:00:06,FUNDING_FEE,0.40142316,USDT,WLDUSDT,7765972080717905960
2023-11-14 05:00:04,FUNDING_FEE,0.1522014,USDT,WLDUSDT,7767180052559219540
2023-11-14 13:00:07,FUNDING_FEE,0.14888066,USDT,WLDUSDT,7768388021674234690
2023-11-14 21:00:04,FUNDING_FEE,0.15563199,USDT,WLDUSDT,7769595951698332800
2023-11-15 05:00:04,FUNDING_FEE,0.16439423,USDT,WLDUSDT,7770803913431372900
2023-11-15 13:00:06,FUNDING_FEE,0.16045536,USDT,WLDUSDT,7772011890599445470
2023-11-15 13:22:09,TRANSFER,118.28708388,USDT,,146621444958
2023-11-15 21:00:04,FUNDING_FEE,0.1594684,USDT,WLDUSDT,7773219834087265190
2023-11-16 05:00:06,FUNDING_FEE,0.16253744,USDT,WLDUSDT,7774427819224515830
2023-11-16 13:00:07,FUNDING_FEE,0.14881672,USDT,WLDUSDT,7775635777098797150
2023-11-16 21:00:04,FUNDING_FEE,0.14754376,USDT,WLDUSDT,7776843734260041530
2023-11-17 05:00:07,FUNDING_FEE,0.13974297,USDT,WLDUSDT,7778051695867251110
2023-11-17 13:00:05,FUNDING_FEE,0.13681293,USDT,WLDUSDT,7779259654370674540
2023-11-17 21:00:04,FUNDING_FEE,0.13487552,USDT,WLDUSDT,7780467596348539880
2023-11-18 05:00:03,FUNDING_FEE,0.12672023,USDT,WLDUSDT,7781675553593672190
2023-11-18 13:00:04,FUNDING_FEE,0.13441319,USDT,WLDUSDT,7782883544309351600
2023-11-18 21:00:07,FUNDING_FEE,0.13913049,USDT,WLDUSDT,7784091491907588480
2023-11-19 05:00:07,FUNDING_FEE,0.15789332,USDT,WLDUSDT,7785299462406718960
2023-11-19 13:00:05,FUNDING_FEE,0.16437616,USDT,WLDUSDT,7786507419567965960
2023-11-19 21:00:05,FUNDING_FEE,0.34975627,USDT,WLDUSDT,7787715388137722320
2023-11-20 05:00:05,FUNDING_FEE,0.55106525,USDT,WLDUSDT,7788923326005169810
2023-11-20 13:00:03,FUNDING_FEE,0.15697131,USDT,WLDUSDT,7790131267767627540
2023-11-20 21:00:03,FUNDING_FEE,0.14872676,USDT,WLDUSDT,7791339206767536270
2023-11-21 05:00:03,FUNDING_FEE,0.16198762,USDT,WLDUSDT,7792547166319538810
2023-11-21 13:00:03,FUNDING_FEE,0.23614773,USDT,WLDUSDT,7793755128388121620
2023-11-21 21:00:03,FUNDING_FEE,0.1511877,USDT,WLDUSDT,7794963078754593430
2023-11-22 05:00:03,FUNDING_FEE,0.16315046,USDT,WLDUSDT,7796171039271285150
2023-11-22 13:00:03,FUNDING_FEE,0.16909183,USDT,WLDUSDT,7797379018452625260
2023-11-22 21:00:03,FUNDING_FEE,0.16986205,USDT,WLDUSDT,7798586960724094960
2023-11-23 05:00:03,FUNDING_FEE,0.16478852,USDT,WLDUSDT,7799794941373447980
2023-11-23 13:00:03,FUNDING_FEE,0.15676338,USDT,WLDUSDT,7801002903190366410
2023-11-23 21:00:03,FUNDING_FEE,0.16086772,USDT,WLDUSDT,7802210875283340350
2023-11-24 05:00:04,FUNDING_FEE,0.16782777,USDT,WLDUSDT,7803418868641426300
2023-11-24 13:00:03,FUNDING_FEE,0.16699904,USDT,WLDUSDT,7804626766998533360
2023-11-24 21:00:03,FUNDING_FEE,0.16756137,USDT,WLDUSDT,7805834721894854080
2023-11-25 05:00:03,FUNDING_FEE,0.17987207,USDT,WLDUSDT,7807042684047320240
2023-11-25 05:10:55,TRANSFER,95.1,USDT,,147343595858
2023-11-25 13:00:03,FUNDING_FEE,0.18413753,USDT,WLDUSDT,7808250645696474350
2023-11-25 21:00:03,FUNDING_FEE,0.20456534,USDT,WLDUSDT,7809458606548706420
2023-11-26 05:00:03,FUNDING_FEE,0.17969953,USDT,WLDUSDT,7810666566478196910
2023-11-26 13:00:03,FUNDING_FEE,0.23802257,USDT,WLDUSDT,7811874527582089550
2023-11-26 21:00:03,FUNDING_FEE,0.17986596,USDT,WLDUSDT,7813082495942123810
2023-11-27 05:00:03,FUNDING_FEE,0.18303551,USDT,WLDUSDT,7814290459940090240
2023-11-27 13:00:03,FUNDING_FEE,0.16935938,USDT,WLDUSDT,7815498421840899860
2023-11-27 21:00:03,FUNDING_FEE,0.16954646,USDT,WLDUSDT,7816706361889386440
2023-11-28 05:00:03,FUNDING_FEE,0.16534886,USDT,WLDUSDT,7817914319763662460
2023-11-28 13:00:03,FUNDING_FEE,0.16574234,USDT,WLDUSDT,7819122284810201470
2023-11-28 21:00:03,FUNDING_FEE,0.1703747,USDT,WLDUSDT,7820330240713161960
2023-11-29 02:47:25,TRANSFER,109.24,USDT,,147631176266
2023-11-29 05:00:03,FUNDING_FEE,0.17307196,USDT,WLDUSDT,7821538216539059530
2023-11-29 13:00:03,FUNDING_FEE,0.16698384,USDT,WLDUSDT,7822746180746734990
2023-11-29 21:00:03,FUNDING_FEE,0.15831828,USDT,WLDUSDT,7823954121508255970
2023-11-30 05:00:03,FUNDING_FEE,0.16184138,USDT,WLDUSDT,7825162083996266620
2023-11-30 13:00:03,FUNDING_FEE,0.16309453,USDT,WLDUSDT,7826370046484282100
2023-11-30 21:00:03,FUNDING_FEE,0.16461274,USDT,WLDUSDT,7827578006329876640
2023-12-01 05:00:03,FUNDING_FEE,0.16666192,USDT,WLDUSDT,7828785965588280630
2023-12-01 13:00:03,FUNDING_FEE,0.1622131,USDT,WLDUSDT,7829993928621549610
2023-12-01 21:00:03,FUNDING_FEE,0.16227617,USDT,WLDUSDT,7831201887208860630
2023-12-02 05:00:03,FUNDING_FEE,0.16362255,USDT,WLDUSDT,7832409848816073130
2023-12-02 13:00:03,FUNDING_FEE,0.16535894,USDT,WLDUSDT,7833617810968542460
2023-12-02 21:00:03,FUNDING_FEE,0.17278052,USDT,WLDUSDT,7834825770226935260
2023-12-03 05:00:03,FUNDING_FEE,0.39753214,USDT,WLDUSDT,7836033729778935340
2023-12-03 13:00:03,FUNDING_FEE,0.18936097,USDT,WLDUSDT,7837241694406044710
2023-12-03 21:00:03,FUNDING_FEE,0.20591263,USDT,WLDUSDT,7838449656013251290
2023-12-04 05:00:03,FUNDING_FEE,0.80027456,USDT,WLDUSDT,7839657614936108450
2023-12-04 13:00:03,FUNDING_FEE,0.16013088,USDT,WLDUSDT,7840865559346668160
2023-12-04 21:00:03,FUNDING_FEE,0.33447868,USDT,WLDUSDT,7842073521666913050
2023-12-05 05:00:03,FUNDING_FEE,0.23769696,USDT,WLDUSDT,7843281490488324230
2023-12-05 13:00:03,FUNDING_FEE,0.16599284,USDT,WLDUSDT,7844489442993896360
2023-12-05 21:00:03,FUNDING_FEE,0.46967133,USDT,WLDUSDT,7845697398812963660
2023-12-06 05:00:03,FUNDING_FEE,0.20374764,USDT,WLDUSDT,7846905360294340350
2023-12-06 13:00:03,FUNDING_FEE,0.16661372,USDT,WLDUSDT,7848113328360778020
2023-12-06 21:00:03,FUNDING_FEE,0.16434993,USDT,WLDUSDT,7849321292274854040
2023-12-07 05:00:03,FUNDING_FEE,0.16508546,USDT,WLDUSDT,7850529244486827410
2023-12-07 13:00:03,FUNDING_FEE,0.16438968,USDT,WLDUSDT,7851737197369878590
2023-12-07 21:00:03,FUNDING_FEE,0.53320878,USDT,WLDUSDT,7852945155663589360
2023-12-08 05:00:03,FUNDING_FEE,0.55953085,USDT,WLDUSDT,7854153125449690060
2023-12-08 13:00:03,FUNDING_FEE,0.3985558,USDT,WLDUSDT,7855361089741257730
2023-12-08 21:00:03,FUNDING_FEE,0.49958962,USDT,WLDUSDT,7856569037591148610
2023-12-09 05:00:03,FUNDING_FEE,0.72520996,USDT,WLDUSDT,7857777001463278450
2023-12-09 13:00:04,FUNDING_FEE,0.41809166,USDT,WLDUSDT,7858984976450320730
2023-12-09 21:00:03,FUNDING_FEE,0.35136255,USDT,WLDUSDT,7860192921448082390
2023-12-10 05:00:03,FUNDING_FEE,0.64286303,USDT,WLDUSDT,7861400893918542630
2023-12-10 13:00:04,FUNDING_FEE,0.50084504,USDT,WLDUSDT,7862608857371243720
2023-12-10 21:00:03,FUNDING_FEE,0.89068413,USDT,WLDUSDT,7863816815664951900
2023-12-11 05:00:03,FUNDING_FEE,0.16609674,USDT,WLDUSDT,7865024764982850320
2023-12-11 13:00:03,FUNDING_FEE,0.16664868,USDT,WLDUSDT,7866232704108590490
2023-12-11 21:00:02,FUNDING_FEE,0.16551184,USDT,WLDUSDT,7867440658711313120
2023-12-12 05:00:03,FUNDING_FEE,0.1676142,USDT,WLDUSDT,7868648626190547690
2023-12-12 13:00:03,FUNDING_FEE,0.18635919,USDT,WLDUSDT,7869856579241374890
2023-12-12 21:00:03,FUNDING_FEE,0.25236355,USDT,WLDUSDT,7871064542022989540
2023-12-13 05:00:03,FUNDING_FEE,0.15819249,USDT,WLDUSDT,7872272512060750650
2023-12-13 13:00:03,FUNDING_FEE,0.17135248,USDT,WLDUSDT,7873480472283834440
2023-12-13 21:00:03,FUNDING_FEE,0.42727672,USDT,WLDUSDT,7874688439008098170
2023-12-14 03:26:06,COIN_SWAP_WITHDRAW,-9.38892826,BUSD,,787565999022088192
2023-12-14 03:26:06,COIN_SWAP_DEPOSIT,9.38892826,USDT,,787565999022088192
2023-12-14 05:00:03,FUNDING_FEE,0.4297092,USDT,WLDUSDT,7875896409968603140
2023-12-14 13:00:03,FUNDING_FEE,0.47787454,USDT,WLDUSDT,7877104340286305850
2023-12-14 21:00:03,FUNDING_FEE,1.05555316,USDT,WLDUSDT,7878312298412243270
2023-12-15 05:00:03,FUNDING_FEE,0.99222864,USDT,WLDUSDT,7879520273483163770
2023-12-15 13:00:03,FUNDING_FEE,0.9101454,USDT,WLDUSDT,7880728232909335250
2023-12-15 21:00:03,FUNDING_FEE,0.31733413,USDT,WLDUSDT,7881936182730548380
2023-12-16 05:00:03,FUNDING_FEE,0.64111842,USDT,WLDUSDT,7883144147693200280
2023-12-16 13:00:03,FUNDING_FEE,0.89894016,USDT,WLDUSDT,7884352113494716710
2023-12-16 13:03:34,REALIZED_PNL,-346.098,USDT,WLDUSDT,94971170119269
2023-12-16 13:03:34,REALIZED_PNL,-124.704,USDT,WLDUSDT,94971170119267
2023-12-16 13:03:34,REALIZED_PNL,-48.3197,USDT,WLDUSDT,94971170119266
2023-12-16 13:03:34,REALIZED_PNL,-48.3259,USDT,WLDUSDT,94971170119268
2023-12-16 13:03:34,REALIZED_PNL,-59.2724,USDT,WLDUSDT,94971170119271
2023-12-16 13:03:34,INSURANCE_CLEAR,-20.91025341,USDT,WLDUSDT,7884360991242444800
2023-12-16 13:03:34,REALIZED_PNL,-427.3304,USDT,WLDUSDT,94971170119270
2023-12-27 03:26:31,TRANSFER,159.47,USDT,,150385579336
2023-12-28 14:26:15,COMMISSION,-0.0402845,USDT,WLDUSDT,94970197584761
2023-12-28 14:26:15,COMMISSION,-0.0525495,USDT,WLDUSDT,94970197584760
2023-12-28 14:26:15,COMMISSION,-0.0157626,USDT,WLDUSDT,94970197584763
2023-12-28 14:26:15,COMMISSION,-0.0297738,USDT,WLDUSDT,94970197584764
2023-12-28 14:26:15,COMMISSION,-0.0070054,USDT,WLDUSDT,94970197584766
2023-12-28 14:26:15,COMMISSION,-0.0105081,USDT,WLDUSDT,94970197584765
2023-12-28 14:26:15,COMMISSION,-0.0105087,USDT,WLDUSDT,94970197584762
2023-12-28 14:26:15,COMMISSION,-0.0140132,USDT,WLDUSDT,94970197584759
2023-12-28 14:27:51,REALIZED_PNL,0.04660194,USDT,WLDUSDT,94971197585218
2023-12-28 14:27:51,COMMISSION,-0.0139888,USDT,WLDUSDT,94971197585218
2023-12-28 14:27:51,COMMISSION,-0.0139888,USDT,WLDUSDT,94971197585217
2023-12-28 14:27:51,COMMISSION,-0.0139888,USDT,WLDUSDT,94971197585220
2023-12-28 14:27:51,REALIZED_PNL,0.04660194,USDT,WLDUSDT,94971197585219
2023-12-28 14:27:51,COMMISSION,-0.0139888,USDT,WLDUSDT,94971197585219
2023-12-28 14:27:51,COMMISSION,-0.0104919,USDT,WLDUSDT,94971197585221
2023-12-28 14:27:51,REALIZED_PNL,0.04660194,USDT,WLDUSDT,94971197585220
2023-12-28 14:27:51,REALIZED_PNL,0.04660194,USDT,WLDUSDT,94971197585217
2023-12-28 14:27:51,COMMISSION,-0.05770545,USDT,WLDUSDT,94971197585222
2023-12-28 14:27:51,REALIZED_PNL,0.17475728,USDT,WLDUSDT,94971197585215
2023-12-28 14:27:51,REALIZED_PNL,0.188933,USDT,WLDUSDT,94971197585222
2023-12-28 14:27:51,COMMISSION,-0.0034972,USDT,WLDUSDT,94971197585216
2023-12-28 14:27:51,REALIZED_PNL,0.03435145,USDT,WLDUSDT,94971197585221
2023-12-28 14:27:51,COMMISSION,-0.052458,USDT,WLDUSDT,94971197585215
2023-12-28 14:27:51,REALIZED_PNL,0.01165048,USDT,WLDUSDT,94971197585216
2023-12-28 14:48:47,COMMISSION,-0.06228,USDT,WLDUSDT,94971197592920
2023-12-28 20:20:16,COMMISSION,-0.07,USDT,WLDUSDT,94970197706980
2023-12-28 20:20:27,REALIZED_PNL,1.3024,USDT,WLDUSDT,94970197707128
2023-12-28 20:20:27,REALIZED_PNL,1.1256,USDT,WLDUSDT,94970197707130
2023-12-28 20:20:27,COMMISSION,-0.0560112,USDT,WLDUSDT,94970197707128
2023-12-28 20:20:27,REALIZED_PNL,1.209,USDT,WLDUSDT,94970197707129
2023-12-28 20:20:27,COMMISSION,-0.0490028,USDT,WLDUSDT,94970197707130
2023-12-28 20:20:27,COMMISSION,-0.0525045,USDT,WLDUSDT,94970197707129
2023-12-28 21:00:03,FUNDING_FEE,0.1410328,USDT,WLDUSDT,7929046615031275890
2023-12-28 21:30:24,REALIZED_PNL,0.604,USDT,WLDUSDT,94971197746345
2023-12-28 21:30:24,COMMISSION,-0.104547,USDT,WLDUSDT,94971197746346
2023-12-28 21:30:24,REALIZED_PNL,0.906,USDT,WLDUSDT,94971197746346
2023-12-28 21:30:24,COMMISSION,-0.069698,USDT,WLDUSDT,94971197746345
2023-12-28 21:33:03,COMMISSION,-0.052011,USDT,WLDUSDT,94970197749353
2023-12-28 21:33:03,COMMISSION,-0.00173365,USDT,WLDUSDT,94970197749356
2023-12-28 21:33:03,COMMISSION,-0.0901524,USDT,WLDUSDT,94970197749354
2023-12-28 21:33:03,COMMISSION,-0.01560285,USDT,WLDUSDT,94970197749355
2023-12-28 21:52:49,REALIZED_PNL,0.26450217,USDT,WLDUSDT,94971197763892
2023-12-28 21:52:49,REALIZED_PNL,0.64436086,USDT,WLDUSDT,94971197763894
2023-12-28 21:52:49,COMMISSION,-0.03781799,USDT,WLDUSDT,94971197763893
2023-12-28 21:52:49,REALIZED_PNL,0.49621521,USDT,WLDUSDT,94971197763896
2023-12-28 21:52:49,REALIZED_PNL,0.64216086,USDT,WLDUSDT,94971197763895
2023-12-28 21:52:49,COMMISSION,-0.015471,USDT,WLDUSDT,94971197763892
2023-12-28 21:52:49,REALIZED_PNL,0.64656086,USDT,WLDUSDT,94971197763893
2023-12-28 21:52:49,COMMISSION,-0.0378191,USDT,WLDUSDT,94971197763894
2023-12-28 21:52:49,COMMISSION,-0.0378202,USDT,WLDUSDT,94971197763895
2023-12-28 21:52:49,COMMISSION,-0.0292247,USDT,WLDUSDT,94971197763896
2023-12-29 13:01:41,COMMISSION,-0.082836,USDT,WLDUSDT,94971198307696
2023-12-29 16:34:13,REALIZED_PNL,0.5713,USDT,WLDUSDT,94970198454558
2023-12-29 16:34:13,REALIZED_PNL,1.4381,USDT,WLDUSDT,94970198454559
2023-12-29 16:34:13,COMMISSION,-0.12883405,USDT,WLDUSDT,94970198454559
2023-12-29 16:34:13,COMMISSION,-0.0282376,USDT,WLDUSDT,94970198454557
2023-12-29 16:34:13,COMMISSION,-0.05118065,USDT,WLDUSDT,94970198454558
2023-12-29 16:34:13,REALIZED_PNL,0.3152,USDT,WLDUSDT,94970198454557
