Hora,Tipo,Cantidad,Activo,Símbolo,ID de transacción (TXID)
2024-11-01 05:00:02,FUNDING_FEE,-0.15342327,USDT,WLDUSDT,9046409197108065160
2024-11-01 13:00:02,FUNDING_FEE,-0.15484496,USDT,WLDUSDT,9047617156030917760
2024-11-01 21:00:02,FUNDING_FEE,-0.15395721,USDT,WLDUSDT,9048825115415147090
2024-11-02 05:00:02,FUNDING_FEE,-0.15457362,USDT,WLDUSDT,9050033076519039880
2024-11-02 13:00:02,FUNDING_FEE,-0.14778036,USDT,WLDUSDT,9051241037287387870
2024-11-02 21:00:02,FUNDING_FEE,-0.14819805,USDT,WLDUSDT,9052448996419957020
2024-11-02 23:37:04,COMMISSION,-0.02492242,USDT,WLDUSDT,94971706235156
2024-11-03 05:00:02,FUNDING_FEE,-0.15677495,USDT,WLDUSDT,9053656953581200230
2024-11-03 13:00:02,FUNDING_FEE,-0.09741012,USDT,WLDUSDT,9054864912504058810
2024-11-03 21:00:02,FUNDING_FEE,-0.1262209,USDT,WLDUSDT,9056072870588049490
2024-11-04 05:00:02,FUNDING_FEE,-0.14503841,USDT,WLDUSDT,9057280830391708010
2024-11-04 13:00:02,FUNDING_FEE,-0.14846486,USDT,WLDUSDT,9058488791285887170
2024-11-04 21:00:02,FUNDING_FEE,-0.08596828,USDT,WLDUSDT,9059696749915141970
2024-11-05 05:00:02,FUNDING_FEE,-0.11329764,USDT,WLDUSDT,9060904722217823700
2024-11-05 13:00:02,FUNDING_FEE,-0.15747262,USDT,WLDUSDT,9062112669732169250
2024-11-05 14:25:33,TRANSFER,100,USDT,,206464682350
2024-11-05 14:31:15,COMMISSION,-0.01787499,USDT,WLDUSDT,94971709308030
2024-11-05 14:31:16,COMMISSION,-0.0067925,USDT,WLDUSDT,94971709308046
2024-11-05 14:32:03,COMMISSION,-0.01422506,USDT,BTCUSDT_241227,972114339521
2024-11-05 14:51:33,COMMISSION,-0.024857,USDT,WLDUSDT,94971709327262
2024-11-05 16:56:07,COMMISSION,-0.01402506,USDT,BTCUSDT_241227,972114343473
2024-11-05 16:57:41,COMMISSION,-0.0140025,USDT,BTCUSDT_241227,972114343652
2024-11-05 16:57:42,COMMISSION,-0.0139751,USDT,BTCUSDT_241227,972114343679
2024-11-05 21:00:02,FUNDING_FEE,-0.18220503,USDT,WLDUSDT,9063320628277538960
2024-11-06 00:06:40,REALIZED_PNL,20.845,USDT,BTCUSDT_241227,972104365779
2024-11-06 00:06:40,COMMISSION,-0.1509918,USDT,BTCUSDT_241227,972104365779
2024-11-06 01:39:45,COMMISSION,-0.0151751,USDT,BTCUSDT_241227,972114377122
2024-11-06 01:59:54,COMMISSION,-0.0151026,USDT,BTCUSDT_241227,972114378536
2024-11-06 03:08:19,COMMISSION,-0.015175,USDT,BTCUSDT_241227,972114382636
2024-11-06 03:08:19,COMMISSION,-0.227625,USDT,BTCUSDT_241227,972114382637
2024-11-06 05:00:02,FUNDING_FEE,-0.19451798,USDT,WLDUSDT,9064528588290908410
2024-11-06 05:04:42,COMMISSION,-0.0147751,USDT,BTCUSDT_241227,972114391720
2024-11-06 13:00:03,FUNDING_FEE,-0.193968,USDT,WLDUSDT,9065736566423679290
2024-11-06 21:00:02,FUNDING_FEE,-0.20392161,USDT,WLDUSDT,9066944510163149260
2024-11-07 05:00:02,FUNDING_FEE,-0.20211618,USDT,WLDUSDT,9068152468372977760
2024-11-07 10:11:43,COMMISSION,-0.30481039,USDT,BTCUSDT_241227,972104447777
2024-11-07 10:11:43,COMMISSION,-0.4191165,USDT,BTCUSDT_241227,972104447776
2024-11-07 10:11:43,REALIZED_PNL,3.61490526,USDT,BTCUSDT_241227,972104447777
2024-11-07 10:11:43,REALIZED_PNL,4.97489473,USDT,BTCUSDT_241227,972104447776
2024-11-07 13:00:02,FUNDING_FEE,-0.20379345,USDT,WLDUSDT,9069360431154591500
2024-11-07 21:00:02,FUNDING_FEE,-0.20551188,USDT,WLDUSDT,9070568390161330210
2024-11-08 05:00:02,FUNDING_FEE,-0.20088138,USDT,WLDUSDT,9071776351726597800
2024-11-08 13:00:03,FUNDING_FEE,-0.19713744,USDT,WLDUSDT,9072984324574539860
2024-11-08 21:00:02,FUNDING_FEE,-0.19750226,USDT,WLDUSDT,9074192271082254220
2024-11-09 05:00:02,FUNDING_FEE,-0.21057959,USDT,WLDUSDT,9075400231934489260
2024-11-09 13:00:02,FUNDING_FEE,-0.20980281,USDT,WLDUSDT,9076608192870609320
2024-11-09 21:00:02,FUNDING_FEE,-0.21365638,USDT,WLDUSDT,9077816149864082610
2024-11-10 01:53:53,COMMISSION,-0.0479253,USDT,BTCUSDT_241227,972104553059
2024-11-10 05:00:02,FUNDING_FEE,-0.21904323,USDT,WLDUSDT,9079024110422717300
2024-11-10 13:00:02,FUNDING_FEE,-0.22642112,USDT,WLDUSDT,9080232072113810150
2024-11-10 14:38:27,REALIZED_PNL,-5.9946,USDT,BTCUSDT_241227,972114591484
2024-11-10 14:38:27,INSURANCE_CLEAR,-1.94502629,USDT,BTCUSDT_241227,9080479736747253760
2024-11-10 21:00:02,FUNDING_FEE,-0.32449899,USDT,WLDUSDT,9081440024535496540
2024-11-11 05:00:02,FUNDING_FEE,-0.4298321,USDT,WLDUSDT,9082647988239853340
2024-11-11 13:00:02,FUNDING_FEE,-0.25876742,USDT,WLDUSDT,9083855950308435870
2024-11-11 17:16:36,COMMISSION,-0.035502,USDT,BTCUSDT_241227,972114722200
2024-11-11 21:00:02,FUNDING_FEE,-0.76350955,USDT,WLDUSDT,9085063908602148820
2024-11-12 05:00:02,FUNDING_FEE,-1.39025539,USDT,WLDUSDT,9086271873019538320
2024-11-12 05:12:18,REALIZED_PNL,271.87378439,USDT,WLDUSDT,94970722187292
2024-11-12 05:12:18,COMMISSION,-0.187915,USDT,WLDUSDT,94970722187293
2024-11-12 05:12:18,REALIZED_PNL,149.08661383,USDT,WLDUSDT,94970722187289
2024-11-12 05:12:18,COMMISSION,-0.0496651,USDT,WLDUSDT,94970722187290
2024-11-12 05:12:18,COMMISSION,-0.3812132,USDT,WLDUSDT,94970722187289
2024-11-12 05:12:18,COMMISSION,-0.0671125,USDT,WLDUSDT,94970722187291
2024-11-12 05:12:18,COMMISSION,-0.6952855,USDT,WLDUSDT,94970722187292
2024-11-12 05:12:18,REALIZED_PNL,26.24264328,USDT,WLDUSDT,94970722187291
2024-11-12 05:12:18,REALIZED_PNL,19.42325602,USDT,WLDUSDT,94970722187290
2024-11-12 05:12:18,REALIZED_PNL,73.47940118,USDT,WLDUSDT,94970722187293
2024-11-12 07:35:44,COMMISSION,-0.2488514,USDT,BTCUSDT_241227,972114820191
2024-11-12 10:01:54,COMMISSION,-0.7040152,USDT,BTCUSDT_241227,972104841270
2024-11-12 10:01:54,REALIZED_PNL,-13.7366,USDT,BTCUSDT_241227,972104841270
2024-11-12 16:14:16,COMMISSION,-0.0912538,USDT,BTCUSDT_241227,972104877428
2024-11-12 16:14:17,COMMISSION,-0.14600608,USDT,BTCUSDT_241227,972104877429
2024-11-12 16:53:24,COMMISSION,-0.2505575,USDT,DOGEUSDT,906512023634405
2024-11-12 18:20:17,REALIZED_PNL,1.735,USDT,BTCUSDT_241227,972114888346
2024-11-12 18:20:17,REALIZED_PNL,9.5425,USDT,BTCUSDT_241227,972114888347
2024-11-12 18:20:17,COMMISSION,-0.0903863,USDT,BTCUSDT_241227,972114888346
2024-11-12 18:20:17,COMMISSION,-0.49712465,USDT,BTCUSDT_241227,972114888347
2024-11-12 18:52:27,COMMISSION,-0.2336763,USDT,BTCUSDT_241227,972114890726
2024-11-12 20:21:42,COMMISSION,-0.24514364,USDT,BTCUSDT,900315581676639
2024-11-12 21:00:00,FUNDING_FEE,-0.12315073,USDT,BTCUSDT,9088687678038468901
2024-11-12 21:00:01,FUNDING_FEE,-0.3196395,USDT,DOGEUSDT,9088687714486971151
2024-11-12 22:28:21,COMMISSION,-0.02634289,USDT,DOGEUSDT,906512027787676
2024-11-12 22:28:21,COMMISSION,-0.22422268,USDT,DOGEUSDT,906512027787693
2024-11-12 22:31:23,COMMISSION,-0.23065625,USDT,DOGEUSDT,906512027850721
2024-11-12 22:31:23,COMMISSION,-0.01990124,USDT,DOGEUSDT,906512027850719
2024-11-13 00:25:06,REALIZED_PNL,25.14096692,USDT,DOGEUSDT,906502029346417
2024-11-13 00:25:06,REALIZED_PNL,22.21593307,USDT,DOGEUSDT,906502029346416
2024-11-13 00:25:06,COMMISSION,-0.89170272,USDT,DOGEUSDT,906502029346416
2024-11-13 00:25:06,COMMISSION,-1.01117717,USDT,DOGEUSDT,906502029346417
2024-11-13 01:51:38,REALIZED_PNL,-14.9702,USDT,BTCUSDT_241227,972104914489
2024-11-13 01:51:38,INSURANCE_CLEAR,-10.94928148,USDT,BTCUSDT_241227,9089421596136038400
2024-11-13 01:51:38,REALIZED_PNL,-2.1259,USDT,BTCUSDT_241227,972104914485
2024-11-13 01:51:38,REALIZED_PNL,-2.1345,USDT,BTCUSDT_241227,972104914487
2024-11-13 01:51:38,REALIZED_PNL,-2.138,USDT,BTCUSDT_241227,972104914488
2024-11-13 01:51:38,REALIZED_PNL,-6.3945,USDT,BTCUSDT_241227,972104914486
2024-11-13 02:25:32,COMMISSION,-0.100005,USDT,DOGEUSDT,906502030922738
2024-11-13 02:25:32,COMMISSION,-0.08414875,USDT,DOGEUSDT,906502030922737
2024-11-13 02:25:32,COMMISSION,-0.066375,USDT,DOGEUSDT,906502030922739
2024-11-13 02:48:11,COMMISSION,-0.1397315,USDT,DOGEUSDT,906512031109137
2024-11-13 02:48:11,COMMISSION,-0.1108315,USDT,DOGEUSDT,906512031109138
2024-11-13 03:00:21,REALIZED_PNL,3.85056,USDT,DOGEUSDT,906512031218100
2024-11-13 03:00:21,COMMISSION,-0.10372159,USDT,DOGEUSDT,906512031218100
2024-11-13 03:00:21,REALIZED_PNL,19.00552,USDT,DOGEUSDT,906512031218099
2024-11-13 03:00:21,COMMISSION,-0.51117224,USDT,DOGEUSDT,906512031218099
2024-11-13 05:00:00,FUNDING_FEE,-0.16030125,USDT,BTCUSDT,9089895642246147661
2024-11-13 05:00:01,FUNDING_FEE,-0.13096364,USDT,DOGEUSDT,9089895690354812051
2024-11-13 11:51:40,REALIZED_PNL,130.3932,USDT,DOGEUSDT,906502037351777
2024-11-13 11:51:40,COMMISSION,-0.31416144,USDT,DOGEUSDT,906502037351778
2024-11-13 11:51:40,COMMISSION,-0.42554347,USDT,DOGEUSDT,906502037351777
2024-11-13 11:51:40,REALIZED_PNL,96.20163,USDT,DOGEUSDT,906502037351778
2024-11-13 12:03:11,COMMISSION,-0.50757691,USDT,DOGEUSDT,906512037776875
2024-11-13 13:00:00,FUNDING_FEE,-0.28334944,USDT,BTCUSDT,9091103597394128221
2024-11-13 13:00:01,FUNDING_FEE,-0.39233463,USDT,DOGEUSDT,9091103633590972971
2024-11-13 16:07:34,REALIZED_PNL,54.6784,USDT,BTCUSDT,900305588310565
2024-11-13 16:07:34,COMMISSION,-0.6401983,USDT,BTCUSDT,900305588310565
2024-11-13 16:35:50,COMMISSION,-0.23432578,USDT,BTCUSDT,900315588731491
2024-11-13 17:02:06,INSURANCE_CLEAR,-10.46592537,USDT,DOGEUSDT,9091712859602411520
2024-11-13 17:02:06,REALIZED_PNL,-200.12456,USDT,DOGEUSDT,906502042005079
2024-11-13 17:43:04,COMMISSION,-0.25058825,USDT,DOGEUSDT,906512042471033
2024-11-13 18:01:25,COMMISSION,-0.2505815,USDT,DOGEUSDT,906512042601707
2024-11-13 18:09:02,REALIZED_PNL,-54.2167926,USDT,DOGEUSDT,906502042702755
2024-11-13 18:09:02,INSURANCE_CLEAR,-12.28045463,USDT,DOGEUSDT,9091881319544381440
2024-11-13 18:09:02,REALIZED_PNL,-13.83542739,USDT,DOGEUSDT,906502042702754
2024-11-13 18:49:42,COMMISSION,-0.2379994,USDT,DOGEUSDT,906512043108635
2024-11-13 18:49:42,COMMISSION,-0.07654367,USDT,DOGEUSDT,906512043108633
2024-11-13 18:49:42,COMMISSION,-0.12675387,USDT,DOGEUSDT,906512043108637
2024-11-13 18:49:42,COMMISSION,-0.06625596,USDT,DOGEUSDT,906512043108632
2024-11-13 19:26:24,COMMISSION,-0.05047125,USDT,DOGEUSDT,906512043321724
2024-11-13 19:26:25,COMMISSION,-0.20008525,USDT,DOGEUSDT,906512043321808
2024-11-13 19:40:35,COMMISSION,-0.25058825,USDT,DOGEUSDT,906512043386740
2024-11-13 19:52:58,COMMISSION,-0.25058983,USDT,DOGEUSDT,906512043436090
2024-11-13 21:00:00,FUNDING_FEE,-0.11753706,USDT,BTCUSDT,9092311556233094911
2024-11-13 21:00:01,FUNDING_FEE,-0.64924589,USDT,DOGEUSDT,9092311591465250550
2024-11-14 01:50:40,COMMISSION,-0.25059115,USDT,DOGEUSDT,906512045851022
2024-11-14 02:11:49,COMMISSION,-0.2499305,USDT,DOGEUSDT,906512045957526
2024-11-14 02:43:20,COMMISSION,-0.00589065,USDT,DOGEUSDT,906502046071584
2024-11-14 02:43:20,REALIZED_PNL,0.09928864,USDT,DOGEUSDT,906502046071583
2024-11-14 02:43:20,COMMISSION,-0.005694,USDT,DOGEUSDT,906502046071599
2024-11-14 02:43:20,COMMISSION,-0.04496415,USDT,DOGEUSDT,906502046071589
2024-11-14 02:43:20,COMMISSION,-0.00471228,USDT,DOGEUSDT,906502046071594
2024-11-14 02:43:20,REALIZED_PNL,0.10312554,USDT,DOGEUSDT,906502046071594
2024-11-14 02:43:20,REALIZED_PNL,1.80040018,USDT,DOGEUSDT,906502046071600
2024-11-14 02:43:20,REALIZED_PNL,0.09882864,USDT,DOGEUSDT,906502046071593
2024-11-14 02:43:20,REALIZED_PNL,0.17267591,USDT,DOGEUSDT,906502046071579
2024-11-14 02:43:20,COMMISSION,-0.09051965,USDT,DOGEUSDT,906502046071585
2024-11-14 02:43:20,COMMISSION,-0.00451616,USDT,DOGEUSDT,906502046071583
2024-11-14 02:43:20,REALIZED_PNL,0.12519003,USDT,DOGEUSDT,906502046071580
2024-11-14 02:43:20,REALIZED_PNL,0.05611967,USDT,DOGEUSDT,906502046071577
2024-11-14 02:43:20,COMMISSION,-1.84981335,USDT,DOGEUSDT,906502046071591
2024-11-14 02:43:20,COMMISSION,-0.00844326,USDT,DOGEUSDT,906502046071578
2024-11-14 02:43:20,COMMISSION,-0.00255261,USDT,DOGEUSDT,906502046071587
2024-11-14 02:43:20,COMMISSION,-0.00451593,USDT,DOGEUSDT,906502046071593
2024-11-14 02:43:20,REALIZED_PNL,0.05598967,USDT,DOGEUSDT,906502046071592
2024-11-14 02:43:20,COMMISSION,-0.0153153,USDT,DOGEUSDT,906502046071588
2024-11-14 02:43:20,COMMISSION,-0.01217339,USDT,DOGEUSDT,906502046071595
2024-11-14 02:43:20,REALIZED_PNL,40.57528431,USDT,DOGEUSDT,906502046071591
2024-11-14 02:43:20,COMMISSION,-0.00628336,USDT,DOGEUSDT,906502046071586
2024-11-14 02:43:20,REALIZED_PNL,0.12461003,USDT,DOGEUSDT,906502046071599
2024-11-14 02:43:20,REALIZED_PNL,0.13814073,USDT,DOGEUSDT,906502046071586
2024-11-14 02:43:20,COMMISSION,-0.00569429,USDT,DOGEUSDT,906502046071581
2024-11-14 02:43:20,COMMISSION,-0.00274883,USDT,DOGEUSDT,906502046071596
2024-11-14 02:43:20,REALIZED_PNL,49.02330717,USDT,DOGEUSDT,906502046071601
2024-11-14 02:43:20,COMMISSION,-0.00255261,USDT,DOGEUSDT,906502046071577
2024-11-14 02:43:20,REALIZED_PNL,0.69180054,USDT,DOGEUSDT,906502046071597
2024-11-14 02:43:20,REALIZED_PNL,0.09928864,USDT,DOGEUSDT,906502046071582
2024-11-14 02:43:20,COMMISSION,-0.0078542,USDT,DOGEUSDT,906502046071579
2024-11-14 02:43:20,REALIZED_PNL,0.12519003,USDT,DOGEUSDT,906502046071581
2024-11-14 02:43:20,COMMISSION,-0.00569429,USDT,DOGEUSDT,906502046071580
2024-11-14 02:43:20,REALIZED_PNL,0.1856266,USDT,DOGEUSDT,906502046071578
2024-11-14 02:43:20,REALIZED_PNL,0.10312554,USDT,DOGEUSDT,906502046071598
2024-11-14 02:43:20,COMMISSION,-0.00255254,USDT,DOGEUSDT,906502046071592
2024-11-14 02:43:20,COMMISSION,-0.08226855,USDT,DOGEUSDT,906502046071600
2024-11-14 02:43:20,REALIZED_PNL,0.12950693,USDT,DOGEUSDT,906502046071584
2024-11-14 02:43:20,REALIZED_PNL,0.98627959,USDT,DOGEUSDT,906502046071589
2024-11-14 02:43:20,REALIZED_PNL,0.06015656,USDT,DOGEUSDT,906502046071596
2024-11-14 02:43:20,COMMISSION,-0.00255254,USDT,DOGEUSDT,906502046071590
2024-11-14 02:43:20,REALIZED_PNL,1.99008989,USDT,DOGEUSDT,906502046071585
2024-11-14 02:43:20,COMMISSION,-0.00451616,USDT,DOGEUSDT,906502046071582
2024-11-14 02:43:20,COMMISSION,-0.03161154,USDT,DOGEUSDT,906502046071597
2024-11-14 02:43:20,COMMISSION,-0.00471228,USDT,DOGEUSDT,906502046071598
2024-11-14 02:43:20,REALIZED_PNL,0.05598967,USDT,DOGEUSDT,906502046071590
2024-11-14 02:43:20,COMMISSION,-2.2401001,USDT,DOGEUSDT,906502046071601
2024-11-14 02:43:20,REALIZED_PNL,0.05611967,USDT,DOGEUSDT,906502046071587
2024-11-14 02:43:20,REALIZED_PNL,0.33593802,USDT,DOGEUSDT,906502046071588
2024-11-14 02:43:20,REALIZED_PNL,0.26640766,USDT,DOGEUSDT,906502046071595
2024-11-14 02:55:01,COMMISSION,-0.13525495,USDT,DOGEUSDT,906512046115161
2024-11-14 02:55:01,COMMISSION,-0.11532513,USDT,DOGEUSDT,906512046115162
2024-11-14 03:26:17,COMMISSION,-0.04761075,USDT,DOGEUSDT,906512046307886
2024-11-14 03:26:17,COMMISSION,-0.20296375,USDT,DOGEUSDT,906512046307887
2024-11-14 03:51:05,COMMISSION,-0.25059115,USDT,DOGEUSDT,906512046425968
2024-11-14 03:56:34,COMMISSION,-0.2505565,USDT,DOGEUSDT,906512046454183
2024-11-14 03:58:23,COMMISSION,-0.25053506,USDT,DOGEUSDT,906512046463879
2024-11-14 03:59:59,COMMISSION,-0.2505815,USDT,DOGEUSDT,906512046485024
2024-11-14 03:59:59,COMMISSION,-0.25058983,USDT,DOGEUSDT,906512046482502
2024-11-14 05:00:00,FUNDING_FEE,-0.11806457,USDT,BTCUSDT,9093519516078696511
2024-11-14 05:00:01,FUNDING_FEE,-0.89194386,USDT,DOGEUSDT,9093519552023882720
2024-11-14 11:41:44,COMMISSION,-0.19823,USDT,DOGEUSDT,906502050411277
2024-11-14 11:41:44,REALIZED_PNL,5.13238409,USDT,DOGEUSDT,906502050411277
2024-11-14 11:41:44,REALIZED_PNL,79.43390867,USDT,DOGEUSDT,906502050411276
2024-11-14 11:41:44,COMMISSION,-0.32768245,USDT,DOGEUSDT,906502050411275
2024-11-14 11:41:44,REALIZED_PNL,8.50036091,USDT,DOGEUSDT,906502050411275
2024-11-14 11:41:44,COMMISSION,-3.06800571,USDT,DOGEUSDT,906502050411276
2024-11-14 11:41:44,REALIZED_PNL,21.92892631,USDT,DOGEUSDT,906502050411278
2024-11-14 11:41:44,COMMISSION,-0.84860122,USDT,DOGEUSDT,906502050411278
2024-11-14 12:00:17,COMMISSION,-0.25058983,USDT,DOGEUSDT,906512050814774
2024-11-14 12:18:59,COMMISSION,-0.25058825,USDT,DOGEUSDT,906512051142849
2024-11-14 12:22:36,COMMISSION,-0.2505815,USDT,DOGEUSDT,906512051193493
2024-11-14 12:49:19,COMMISSION,-0.2505575,USDT,DOGEUSDT,906512051566638
2024-11-14 12:51:14,COMMISSION,-0.21453715,USDT,DOGEUSDT,906512051601829
2024-11-14 12:51:14,COMMISSION,-0.00269374,USDT,DOGEUSDT,906512051601827
2024-11-14 12:51:14,COMMISSION,-0.01231424,USDT,DOGEUSDT,906512051601830
2024-11-14 12:51:14,COMMISSION,-0.0538748,USDT,DOGEUSDT,906512051601832
2024-11-14 12:51:14,COMMISSION,-0.12718301,USDT,DOGEUSDT,906512051601831
2024-11-14 12:51:14,COMMISSION,-0.05118106,USDT,DOGEUSDT,906512051601828
2024-11-14 12:51:14,COMMISSION,-0.1635485,USDT,DOGEUSDT,906512051601833
2024-11-14 13:00:00,FUNDING_FEE,-0.11439752,USDT,BTCUSDT,9094727475672641611
2024-11-14 13:00:01,FUNDING_FEE,-0.62398976,USDT,DOGEUSDT,9094727510653136020
2024-11-14 14:27:20,REALIZED_PNL,19.37587144,USDT,DOGEUSDT,906502052518628
2024-11-14 14:27:20,REALIZED_PNL,2.04876017,USDT,DOGEUSDT,906502052518626
2024-11-14 14:27:20,COMMISSION,-0.0507615,USDT,DOGEUSDT,906502052518626
2024-11-14 14:27:20,REALIZED_PNL,68.47464732,USDT,DOGEUSDT,906502052518627
2024-11-14 14:27:20,COMMISSION,-0.48007,USDT,DOGEUSDT,906502052518628
2024-11-14 14:27:20,REALIZED_PNL,0.1032321,USDT,DOGEUSDT,906502052518625
2024-11-14 14:27:20,COMMISSION,-0.0035415,USDT,DOGEUSDT,906502052518629
2024-11-14 14:27:20,REALIZED_PNL,0.14293675,USDT,DOGEUSDT,906502052518629
2024-11-14 14:27:20,COMMISSION,-0.00255775,USDT,DOGEUSDT,906502052518625
2024-11-14 14:27:20,COMMISSION,-1.69657525,USDT,DOGEUSDT,906502052518627
2024-11-14 14:27:20,COMMISSION,-0.9621075,USDT,DOGEUSDT,906502052518630
2024-11-14 14:27:20,REALIZED_PNL,38.83115219,USDT,DOGEUSDT,906502052518630
2024-11-14 14:49:48,COMMISSION,-0.25059184,USDT,DOGEUSDT,906512052642681
2024-11-14 14:49:48,COMMISSION,-0.25059184,USDT,DOGEUSDT,906512052642680
2024-11-14 14:55:33,COMMISSION,-0.25058009,USDT,DOGEUSDT,906512052665166
2024-11-14 15:31:00,COMMISSION,-0.02985534,USDT,DOGEUSDT,906512052792310
2024-11-14 15:31:00,COMMISSION,-0.20150389,USDT,DOGEUSDT,906512052792261
2024-11-14 15:31:00,COMMISSION,-0.01922085,USDT,DOGEUSDT,906512052792158
2024-11-14 15:39:40,COMMISSION,-0.25059115,USDT,DOGEUSDT,906512052826967
2024-11-14 15:41:06,COMMISSION,-0.08490125,USDT,DOGEUSDT,906512052835523
2024-11-14 15:41:07,COMMISSION,-0.16565525,USDT,DOGEUSDT,906512052835591
2024-11-14 16:34:01,COMMISSION,-0.25059513,USDT,DOGEUSDT,906512053014517
2024-11-14 16:42:06,COMMISSION,-0.25059115,USDT,DOGEUSDT,906512053046581
2024-11-14 16:48:55,COMMISSION,-0.2505565,USDT,DOGEUSDT,906512053071874
2024-11-14 17:05:58,TRANSFER,100,USDT,,210239408029
2024-11-14 17:07:32,COMMISSION,-0.2505405,USDT,DOGEUSDT,906512053152561
2024-11-14 19:33:59,COMMISSION,-0.25054027,USDT,DOGEUSDT,906512053913187
2024-11-14 21:00:00,FUNDING_FEE,-0.11358913,USDT,BTCUSDT,9095935435098811011
2024-11-14 21:00:01,FUNDING_FEE,-1.27687746,USDT,DOGEUSDT,9095935471715083950
2024-11-14 21:04:14,TRANSFER,50,USDT,,210322659549
2024-11-14 21:18:13,TRANSFER,100,USDT,,210327329909
2024-11-14 21:20:05,COMMISSION,-0.06245967,USDT,DOGEUSDT,906512055149162
2024-11-15 03:43:30,TRANSFER,359.62684721,USDT,,210433564697
2024-11-15 05:00:00,FUNDING_FEE,-0.11399925,USDT,BTCUSDT,9097143396160763341
2024-11-15 05:00:01,FUNDING_FEE,-1.30100849,USDT,DOGEUSDT,9097143441417300110
2024-11-15 13:00:00,FUNDING_FEE,-0.12626955,USDT,BTCUSDT,9098351354580301521
2024-11-15 13:00:01,FUNDING_FEE,-1.26790283,USDT,DOGEUSDT,9098351390944917030
2024-11-15 21:00:00,FUNDING_FEE,-0.11839698,USDT,BTCUSDT,9099559313880637971
2024-11-15 21:00:01,FUNDING_FEE,-1.35725672,USDT,DOGEUSDT,9099559350580800430
2024-11-16 05:00:00,FUNDING_FEE,-0.11852369,USDT,BTCUSDT,9100767273558467001
2024-11-16 05:00:01,FUNDING_FEE,-2.83057135,USDT,DOGEUSDT,9100767312984929110
2024-11-16 13:00:00,FUNDING_FEE,-0.15579687,USDT,BTCUSDT,9101975233026586401
2024-11-16 13:00:01,FUNDING_FEE,-4.49256499,USDT,DOGEUSDT,9101975273208013940
2024-11-16 17:24:06,REALIZED_PNL,6.6384,USDT,BTCUSDT,900305604571219
2024-11-16 17:24:06,COMMISSION,-0.0908629,USDT,BTCUSDT,900305604571218
2024-11-16 17:24:06,REALIZED_PNL,1.4754,USDT,BTCUSDT,900305604571217
2024-11-16 17:24:06,COMMISSION,-0.40888305,USDT,BTCUSDT,900305604571219
2024-11-16 17:24:06,REALIZED_PNL,1.4752,USDT,BTCUSDT,900305604571218
2024-11-16 17:24:06,COMMISSION,-0.090863,USDT,BTCUSDT,900305604571217
2024-11-16 21:00:01,FUNDING_FEE,-3.07070044,USDT,DOGEUSDT,9103183232969728500
2024-11-17 05:00:01,FUNDING_FEE,-1.27639928,USDT,DOGEUSDT,9104391189963207560
2024-11-17 13:00:01,FUNDING_FEE,-4.4793327,USDT,DOGEUSDT,9105599152535104960
2024-11-17 21:00:01,FUNDING_FEE,-4.39330887,USDT,DOGEUSDT,9106807109696353290
2024-11-18 05:00:01,FUNDING_FEE,-5.44538204,USDT,DOGEUSDT,9108015071722988480
2024-11-18 13:00:01,FUNDING_FEE,-1.34412279,USDT,DOGEUSDT,9109223029639212260
2024-11-18 21:00:01,FUNDING_FEE,-3.22319748,USDT,DOGEUSDT,9110430990868931710
2024-11-19 05:00:01,FUNDING_FEE,-5.77656155,USDT,DOGEUSDT,9111638952266428180
2024-11-19 13:00:01,FUNDING_FEE,-1.403672,USDT,DOGEUSDT,9112846915677184810
2024-11-19 13:30:49,REALIZED_PNL,3.35101833,USDT,DOGEUSDT,906502084952219
2024-11-19 13:30:49,COMMISSION,-0.08072525,USDT,DOGEUSDT,906502084952219
2024-11-19 13:30:49,COMMISSION,-7.01990058,USDT,DOGEUSDT,906502084952218
2024-11-19 13:30:49,REALIZED_PNL,291.40588166,USDT,DOGEUSDT,906502084952218
2024-11-19 15:27:06,COMMISSION,-0.25052115,USDT,DOGEUSDT,906512085818412
2024-11-19 15:27:10,COMMISSION,-0.25054508,USDT,DOGEUSDT,906512085821587
2024-11-19 15:31:06,COMMISSION,-0.07354735,USDT,DOGEUSDT,906502085878862
2024-11-19 15:31:06,REALIZED_PNL,0.83048236,USDT,DOGEUSDT,906502085878861
2024-11-19 15:31:06,REALIZED_PNL,14.12339074,USDT,DOGEUSDT,906502085878860
2024-11-19 15:31:06,COMMISSION,-1.12113363,USDT,DOGEUSDT,906502085878860
2024-11-19 15:31:06,COMMISSION,-0.0659248,USDT,DOGEUSDT,906502085878861
2024-11-19 15:31:06,REALIZED_PNL,0.92650689,USDT,DOGEUSDT,906502085878862
2024-11-19 15:37:44,COMMISSION,-0.24310473,USDT,DOGEUSDT,906512086005275
2024-11-19 15:37:44,COMMISSION,-0.00747368,USDT,DOGEUSDT,906512086005274
2024-11-19 15:38:19,COMMISSION,-0.25052999,USDT,DOGEUSDT,906512086019026
2024-11-19 15:38:36,COMMISSION,-0.50758701,USDT,DOGEUSDT,906512086030636
2024-11-19 15:42:44,COMMISSION,-0.50757016,USDT,DOGEUSDT,906512086093455
2024-11-19 16:02:19,COMMISSION,-0.2505335,USDT,DOGEUSDT,906512086282596
2024-11-19 16:04:43,COMMISSION,-0.2505331,USDT,DOGEUSDT,906512086320194
